AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,1147,0,1012,799,335,32,0,24,47,127,11,2025-04-05,547,1500 - 1600,2025-04-13 00:00:03,65,36,1441,65,A273,Tom Bradley International Terminal,3452,16,2011,58
LAX,Los Angeles International Airport,392,0,532,344,152,0,0,25,45,43,5,2025-04-05,143,1600 - 1700,2025-04-13 00:00:03,58,33,831,58,A273,Tom Bradley International Terminal,1463,16,632,48
LAX,Los Angeles International Airport,637,0,504,268,222,0,0,23,35,46,8,2025-04-05,218,1700 - 1800,2025-04-13 00:00:03,60,37,673,60,A273,Tom Bradley International Terminal,1677,15,1004,54
LAX,Los Angeles International Airport,564,0,414,312,114,47,0,24,31,47,7,2025-04-05,161,1800 - 1900,2025-04-13 00:00:03,81,32,580,81,A273,Tom Bradley International Terminal,1498,18,918,60
LAX,Los Angeles International Airport,264,0,609,230,195,61,0,28,26,53,6,2025-04-05,224,1900 - 2000,2025-04-13 00:00:03,66,44,497,66,A273,Tom Bradley International Terminal,1412,20,915,61
LAX,Los Angeles International Airport,553,0,720,232,14,14,0,20,29,43,6,2025-04-05,196,2000 - 2100,2025-04-13 00:00:03,70,26,370,70,A273,Tom Bradley International Terminal,1576,19,1206,46
LAX,Los Angeles International Airport,632,0,479,60,10,0,0,15,20,31,7,2025-04-05,178,2100 - 2200,2025-04-13 00:00:03,48,22,335,48,A273,Tom Bradley International Terminal,1212,13,877,28
LAX,Los Angeles International Airport,669,0,428,45,0,0,0,14,21,30,7,2025-04-05,159,2200 - 2300,2025-04-13 00:00:03,42,12,235,42,A273,Tom Bradley International Terminal,1172,15,937,33
LAX,Los Angeles International Airport,281,0,384,189,72,0,0,23,20,25,6,2025-04-05,82,2300 - 0000,2025-04-13 00:00:03,60,28,299,60,A273,Tom Bradley International Terminal,951,21,652,60
LAX,Los Angeles International Airport,5,0,0,0,0,0,0,0,1,1,1,2025-04-06,0,1400 - 1500,2025-04-14 00:00:01,1,0,0,0,A27F,Atlantic Aviation GAF,6,0,6,1
LAX,Los Angeles International Airport,30,0,0,0,0,0,0,3,1,1,1,2025-04-06,0,1800 - 1900,2025-04-14 00:00:01,7,3,1,3,A27F,Atlantic Aviation GAF,31,3,30,7
LAX,Los Angeles International Airport,90,0,119,37,0,0,0,20,7,9,1,2025-04-06,57,0900 - 1000,2025-04-14 00:00:01,34,19,47,34,A278,Satellite 7,255,20,208,34
LAX,Los Angeles International Airport,228,0,100,0,0,0,0,12,7,11,2,2025-04-06,56,1100 - 1200,2025-04-14 00:00:01,26,14,47,21,A278,Satellite 7,339,12,292,26
LAX,Los Angeles International Airport,162,0,170,0,0,0,0,16,7,4,2,2025-04-06,62,1200 - 1300,2025-04-14 00:00:01,29,21,39,29,A278,Satellite 7,336,15,297,29
LAX,Los Angeles International Airport,324,0,179,0,0,0,0,12,7,11,4,2025-04-06,128,1400 - 1500,2025-04-14 00:00:01,27,12,72,27,A278,Satellite 7,514,12,442,27
LAX,Los Angeles International Airport,353,0,58,0,0,0,0,9,7,11,2,2025-04-06,97,1500 - 1600,2025-04-14 00:00:01,25,16,98,25,A278,Satellite 7,422,8,324,21
LAX,Los Angeles International Airport,599,0,207,65,0,0,0,13,9,27,5,2025-04-06,183,1600 - 1700,2025-04-14 00:00:01,40,22,241,40,A278,Satellite 7,898,10,657,34
LAX,Los Angeles International Airport,230,0,18,0,0,0,0,8,8,5,2,2025-04-06,60,1700 - 1800,2025-04-14 00:00:01,17,9,39,17,A278,Satellite 7,253,8,214,17
LAX,Los Angeles International Airport,328,0,78,0,0,0,0,10,8,11,3,2025-04-06,81,1800 - 1900,2025-04-14 00:00:01,19,12,40,19,A278,Satellite 7,417,10,377,19
LAX,Los Angeles International Airport,470,0,442,164,109,180,0,27,23,51,6,2025-04-06,290,0500 - 0600,2025-04-14 00:00:01,78,46,517,78,A273,Tom Bradley International Terminal,1416,17,899,77
LAX,Los Angeles International Airport,539,185,391,185,37,167,166,46,24,55,8,2025-04-06,232,0600 - 0700,2025-04-14 00:00:01,184,92,690,184,A273,Tom Bradley International Terminal,1725,18,1035,153
LAX,Los Angeles International Airport,93,196,315,249,132,16,48,58,24,38,5,2025-04-06,166,0700 - 0800,2025-04-14 00:00:01,172,108,400,172,A273,Tom Bradley International Terminal,1087,31,687,160
LAX,Los Angeles International Airport,190,0,277,259,130,171,223,48,34,35,5,2025-04-06,91,0800 - 0900,2025-04-14 00:00:01,114,72,575,114,A273,Tom Bradley International Terminal,1285,30,710,110
LAX,Los Angeles International Airport,134,0,340,61,25,68,0,27,37,18,2,2025-04-06,90,0900 - 1000,2025-04-14 00:00:01,69,41,229,69,A273,Tom Bradley International Terminal,646,19,417,46
LAX,Los Angeles International Airport,513,0,565,146,0,0,0,18,31,32,6,2025-04-06,221,1000 - 1100,2025-04-14 00:00:01,37,20,464,37,A273,Tom Bradley International Terminal,1256,16,792,37
LAX,Los Angeles International Airport,777,0,823,313,151,9,0,21,28,71,9,2025-04-06,337,1100 - 1200,2025-04-14 00:00:01,63,30,787,63,A273,Tom Bradley International Terminal,2144,16,1357,58
LAX,Los Angeles International Airport,420,0,665,268,180,275,26,33,32,59,8,2025-04-06,272,1200 - 1300,2025-04-14 00:00:01,100,53,771,100,A273,Tom Bradley International Terminal,1893,20,1122,58
LAX,Los Angeles International Airport,844,0,829,504,220,758,208,40,49,114,13,2025-04-06,494,1300 - 1400,2025-04-14 00:00:01,108,62,1624,108,A273,Tom Bradley International Terminal,3477,22,1853,89
LAX,Los Angeles International Airport,337,0,397,563,120,357,31,39,50,49,7,2025-04-06,281,1400 - 1500,2025-04-14 00:00:01,94,58,748,94,A273,Tom Bradley International Terminal,1854,27,1106,92
LAX,Los Angeles International Airport,627,0,716,420,288,72,0,26,52,57,6,2025-04-06,335,1500 - 1600,2025-04-14 00:00:01,71,41,767,71,A273,Tom Bradley International Terminal,2180,19,1413,59
LAX,Los Angeles International Airport,874,0,1167,178,0,0,0,17,46,76,9,2025-04-06,313,1600 - 1700,2025-04-14 00:00:01,41,22,1023,41,A273,Tom Bradley International Terminal,2295,14,1272,39
LAX,Los Angeles International Airport,1237,0,243,0,0,0,0,9,44,39,6,2025-04-06,258,1700 - 1800,2025-04-14 00:00:01,24,11,565,24,A273,Tom Bradley International Terminal,1519,8,954,24
LAX,Los Angeles International Airport,951,0,564,111,38,0,0,16,41,52,8,2025-04-06,228,1800 - 1900,2025-04-14 00:00:01,55,21,666,55,A273,Tom Bradley International Terminal,1716,12,1050,43
LAX,Los Angeles International Airport,1027,0,947,283,95,36,9,20,42,72,10,2025-04-06,343,1900 - 2000,2025-04-14 00:00:01,99,25,916,77,A273,Tom Bradley International Terminal,2469,17,1553,99
LAX,Los Angeles International Airport,614,0,635,285,238,55,0,25,40,54,8,2025-04-06,302,2000 - 2100,2025-04-14 00:00:01,72,40,653,72,A273,Tom Bradley International Terminal,1881,17,1228,67
LAX,Los Angeles International Airport,738,0,795,84,0,0,0,17,30,42,9,2025-04-06,259,2100 - 2200,2025-04-14 00:00:01,40,20,423,37,A273,Tom Bradley International Terminal,1659,15,1236,40
LAX,Los Angeles International Airport,385,0,236,8,0,0,0,14,17,17,4,2025-04-06,91,2200 - 2300,2025-04-14 00:00:01,33,15,130,33,A273,Tom Bradley International Terminal,646,13,516,32
LAX,Los Angeles International Airport,474,0,347,0,0,0,0,13,17,20,5,2025-04-06,136,2300 - 0000,2025-04-14 00:00:01,29,14,193,27,A273,Tom Bradley International Terminal,841,13,648,29
LAX,Los Angeles International Airport,8,0,2,0,0,0,0,4,3,2,1,2025-04-07,0,1800 - 1900,2025-04-15 00:00:00,22,0,0,0,A27F,Atlantic Aviation GAF,12,4,12,22
LAX,Los Angeles International Airport,142,0,99,15,0,0,0,16,8,4,1,2025-04-07,51,0900 - 1000,2025-04-15 00:00:00,32,20,76,32,A278,Satellite 7,260,15,184,32
LAX,Los Angeles International Airport,139,0,31,0,0,0,0,10,8,4,1,2025-04-07,16,1000 - 1100,2025-04-15 00:00:00,21,12,26,21,A278,Satellite 7,174,9,148,21
LAX,Los Angeles International Airport,168,0,125,14,0,0,0,13,7,10,1,2025-04-07,72,1100 - 1200,2025-04-15 00:00:00,35,16,81,35,A278,Satellite 7,317,12,236,29
LAX,Los Angeles International Airport,130,0,185,2,0,0,0,18,7,9,2,2025-04-07,42,1200 - 1300,2025-04-15 00:00:00,31,21,26,28,A278,Satellite 7,326,17,300,31
LAX,Los Angeles International Airport,373,0,108,0,0,0,0,10,8,12,3,2025-04-07,83,1400 - 1500,2025-04-15 00:00:00,27,12,56,22,A278,Satellite 7,493,10,437,27
LAX,Los Angeles International Airport,174,0,0,0,0,0,0,6,8,3,1,2025-04-07,28,1500 - 1600,2025-04-15 00:00:00,15,9,73,15,A278,Satellite 7,177,4,104,14
LAX,Los Angeles International Airport,405,0,179,76,42,0,0,17,8,21,5,2025-04-07,133,1600 - 1700,2025-04-15 00:00:00,52,29,232,52,A278,Satellite 7,723,11,491,51
LAX,Los Angeles International Airport,283,0,118,0,0,0,0,12,8,14,3,2025-04-07,83,1700 - 1800,2025-04-15 00:00:00,25,10,56,24,A278,Satellite 7,415,12,359,25
LAX,Los Angeles International Airport,334,0,72,0,0,0,0,10,8,13,3,2025-04-07,51,1800 - 1900,2025-04-15 00:00:00,20,11,71,20,A278,Satellite 7,419,10,348,20
LAX,Los Angeles International Airport,99,0,122,0,0,0,0,16,14,5,1,2025-04-07,28,0400 - 0500,2025-04-15 00:00:00,27,15,65,27,A273,Tom Bradley International Terminal,226,16,161,27
LAX,Los Angeles International Airport,421,0,373,224,130,94,2,27,22,40,5,2025-04-07,205,0500 - 0600,2025-04-15 00:00:00,91,39,523,91,A273,Tom Bradley International Terminal,1284,19,761,62
LAX,Los Angeles International Airport,318,0,361,319,212,445,23,40,24,48,8,2025-04-07,214,0600 - 0700,2025-04-15 00:00:00,95,59,852,95,A273,Tom Bradley International Terminal,1726,23,874,86
LAX,Los Angeles International Airport,3,0,44,122,34,0,0,36,21,5,1,2025-04-07,27,0700 - 0800,2025-04-15 00:00:00,52,41,87,52,A273,Tom Bradley International Terminal,208,33,121,47
LAX,Los Angeles International Airport,79,0,279,331,75,0,0,30,23,19,3,2025-04-07,67,0800 - 0900,2025-04-15 00:00:00,57,32,205,55,A273,Tom Bradley International Terminal,783,29,578,57
LAX,Los Angeles International Airport,327,0,370,318,85,0,0,25,36,35,4,2025-04-07,102,0900 - 1000,2025-04-15 00:00:00,53,31,682,53,A273,Tom Bradley International Terminal,1135,16,453,47
LAX,Los Angeles International Airport,392,0,530,320,0,0,0,22,38,35,5,2025-04-07,115,1000 - 1100,2025-04-15 00:00:00,45,21,766,42,A273,Tom Bradley International Terminal,1277,22,511,45
LAX,Los Angeles International Airport,926,0,303,0,0,0,0,11,36,35,6,2025-04-07,164,1100 - 1200,2025-04-15 00:00:00,29,13,527,29,A273,Tom Bradley International Terminal,1264,10,737,28
LAX,Los Angeles International Airport,981,0,924,389,181,88,0,23,41,76,11,2025-04-07,323,1200 - 1300,2025-04-15 00:00:00,72,24,1141,72,A273,Tom Bradley International Terminal,2639,21,1498,63
LAX,Los Angeles International Airport,493,0,568,870,537,54,0,31,47,83,12,2025-04-07,305,1300 - 1400,2025-04-15 00:00:00,70,38,1274,70,A273,Tom Bradley International Terminal,2605,26,1331,64
LAX,Los Angeles International Airport,702,0,807,647,456,570,308,41,49,109,13,2025-04-07,380,1400 - 1500,2025-04-15 00:00:00,114,55,2070,114,A273,Tom Bradley International Terminal,3599,24,1529,109
LAX,Los Angeles International Airport,331,0,483,232,113,698,11,44,48,58,6,2025-04-07,169,1500 - 1600,2025-04-15 00:00:00,95,62,1076,95,A273,Tom Bradley International Terminal,1926,22,850,92
LAX,Los Angeles International Airport,319,0,546,276,95,519,16,39,43,61,7,2025-04-07,191,1600 - 1700,2025-04-15 00:00:00,95,54,996,95,A273,Tom Bradley International Terminal,1832,22,836,73
LAX,Los Angeles International Airport,725,0,713,144,137,444,0,30,43,71,10,2025-04-07,329,1700 - 1800,2025-04-15 00:00:00,85,53,901,85,A273,Tom Bradley International Terminal,2234,16,1333,76
LAX,Los Angeles International Airport,557,0,718,358,141,40,0,23,37,57,7,2025-04-07,288,1800 - 1900,2025-04-15 00:00:00,73,33,764,73,A273,Tom Bradley International Terminal,1871,17,1107,73
LAX,Los Angeles International Airport,229,0,413,245,149,167,0,33,33,42,4,2025-04-07,149,1900 - 2000,2025-04-15 00:00:00,83,45,590,83,A273,Tom Bradley International Terminal,1245,22,655,82
LAX,Los Angeles International Airport,229,0,458,470,132,72,0,30,30,41,6,2025-04-07,198,2000 - 2100,2025-04-15 00:00:00,70,43,412,69,A273,Tom Bradley International Terminal,1402,25,990,70
LAX,Los Angeles International Airport,190,0,426,367,51,0,0,26,33,32,6,2025-04-07,142,2100 - 2200,2025-04-15 00:00:00,57,31,239,57,A273,Tom Bradley International Terminal,1066,24,827,57
LAX,Los Angeles International Airport,383,0,272,19,0,0,0,14,17,19,4,2025-04-07,43,2200 - 2300,2025-04-15 00:00:00,34,17,188,34,A273,Tom Bradley International Terminal,693,14,505,34
LAX,Los Angeles International Airport,362,0,464,148,0,0,0,19,19,23,6,2025-04-07,109,2300 - 0000,2025-04-15 00:00:00,43,21,258,43,A273,Tom Bradley International Terminal,997,18,739,41
LAX,Los Angeles International Airport,253,0,61,0,0,0,0,9,9,8,2,2025-04-08,68,1000 - 1100,2025-04-16 00:00:00,22,11,59,22,A278,Satellite 7,322,9,263,22
LAX,Los Angeles International Airport,264,0,214,5,0,0,0,14,8,11,2,2025-04-08,90,1200 - 1300,2025-04-16 00:00:00,31,19,124,31,A278,Satellite 7,494,12,370,28
LAX,Los Angeles International Airport,143,0,18,0,0,0,0,11,7,5,1,2025-04-08,12,1300 - 1400,2025-04-16 00:00:00,17,9,12,13,A278,Satellite 7,166,11,154,17
LAX,Los Angeles International Airport,248,0,15,0,0,0,0,8,7,7,2,2025-04-08,36,1400 - 1500,2025-04-16 00:00:00,17,9,39,16,A278,Satellite 7,270,8,231,17
LAX,Los Angeles International Airport,237,0,24,0,0,0,0,9,8,9,2,2025-04-08,47,1500 - 1600,2025-04-16 00:00:00,21,11,69,21,A278,Satellite 7,270,8,201,21
LAX,Los Angeles International Airport,331,0,139,0,0,0,0,11,8,15,4,2025-04-08,76,1600 - 1700,2025-04-16 00:00:00,30,16,147,30,A278,Satellite 7,485,9,338,26
LAX,Los Angeles International Airport,296,0,77,0,0,0,0,10,8,13,3,2025-04-08,54,1700 - 1800,2025-04-16 00:00:00,20,11,76,20,A278,Satellite 7,386,10,310,20
LAX,Los Angeles International Airport,126,0,86,0,0,0,0,14,8,4,2,2025-04-08,25,1800 - 1900,2025-04-16 00:00:00,25,15,42,25,A278,Satellite 7,216,13,174,25
LAX,Los Angeles International Airport,363,0,397,123,0,0,0,18,22,30,4,2025-04-08,149,0500 - 0600,2025-04-16 00:00:00,43,23,357,43,A273,Tom Bradley International Terminal,913,15,556,43
LAX,Los Angeles International Airport,206,0,390,358,271,114,0,34,25,47,7,2025-04-08,103,0600 - 0700,2025-04-16 00:00:00,83,44,774,83,A273,Tom Bradley International Terminal,1386,22,612,71
LAX,Los Angeles International Airport,49,0,100,46,58,83,0,39,22,11,2,2025-04-08,34,0700 - 0800,2025-04-16 00:00:00,84,53,201,84,A273,Tom Bradley International Terminal,347,19,146,84
LAX,Los Angeles International Airport,130,0,286,330,104,0,0,30,22,28,4,2025-04-08,78,0800 - 0900,2025-04-16 00:00:00,59,31,358,58,A273,Tom Bradley International Terminal,878,29,520,59
LAX,Los Angeles International Airport,325,0,274,267,405,422,28,43,41,48,5,2025-04-08,118,0900 - 1000,2025-04-16 00:00:00,97,48,1219,97,A273,Tom Bradley International Terminal,1769,32,550,97
LAX,Los Angeles International Airport,213,0,336,172,99,489,41,45,39,38,6,2025-04-08,162,1000 - 1100,2025-04-16 00:00:00,99,60,821,99,A273,Tom Bradley International Terminal,1388,23,567,86
LAX,Los Angeles International Airport,159,0,324,182,211,134,9,36,39,32,5,2025-04-08,106,1100 - 1200,2025-04-16 00:00:00,95,49,514,95,A273,Tom Bradley International Terminal,1051,24,537,94
LAX,Los Angeles International Airport,380,0,284,420,703,716,78,47,47,77,12,2025-04-08,328,1200 - 1300,2025-04-16 00:00:00,102,62,1350,102,A273,Tom Bradley International Terminal,2658,33,1308,94
LAX,Los Angeles International Airport,185,0,162,273,104,374,5,46,47,38,5,2025-04-08,160,1300 - 1400,2025-04-16 00:00:00,92,68,529,92,A273,Tom Bradley International Terminal,1141,29,612,88
LAX,Los Angeles International Airport,385,0,510,306,210,84,0,29,45,52,6,2025-04-08,151,1400 - 1500,2025-04-16 00:00:00,82,37,897,82,A273,Tom Bradley International Terminal,1547,17,650,62
LAX,Los Angeles International Airport,1008,0,313,4,0,0,0,10,46,42,4,2025-04-08,135,1500 - 1600,2025-04-16 00:00:00,31,12,713,31,A273,Tom Bradley International Terminal,1367,8,654,30
LAX,Los Angeles International Airport,938,0,1354,442,0,0,0,20,45,87,11,2025-04-08,271,1600 - 1700,2025-04-16 00:00:00,45,23,1460,45,A273,Tom Bradley International Terminal,2821,16,1361,44
LAX,Los Angeles International Airport,597,0,561,120,0,0,0,17,47,34,5,2025-04-08,192,1700 - 1800,2025-04-16 00:00:00,39,20,606,39,A273,Tom Bradley International Terminal,1312,14,706,36
LAX,Los Angeles International Airport,1036,0,305,0,0,0,0,10,35,41,7,2025-04-08,225,1800 - 1900,2025-04-16 00:00:00,30,12,544,30,A273,Tom Bradley International Terminal,1382,9,838,28
LAX,Los Angeles International Airport,510,0,387,162,0,0,0,17,37,26,4,2025-04-08,74,1900 - 2000,2025-04-16 00:00:00,45,20,565,45,A273,Tom Bradley International Terminal,1085,14,520,45
LAX,Los Angeles International Airport,728,0,648,423,51,0,0,21,36,50,8,2025-04-08,232,2000 - 2100,2025-04-16 00:00:00,57,29,821,57,A273,Tom Bradley International Terminal,1900,15,1079,57
LAX,Los Angeles International Airport,415,0,211,22,0,0,0,13,20,14,4,2025-04-08,87,2100 - 2200,2025-04-16 00:00:00,41,18,176,40,A273,Tom Bradley International Terminal,662,11,486,41
LAX,Los Angeles International Airport,348,0,371,62,47,37,0,22,16,20,5,2025-04-08,79,2200 - 2300,2025-04-16 00:00:00,77,31,323,77,A273,Tom Bradley International Terminal,885,16,562,60
LAX,Los Angeles International Airport,259,0,435,149,0,0,0,20,18,24,5,2025-04-08,44,2300 - 0000,2025-04-16 00:00:00,44,23,423,40,A273,Tom Bradley International Terminal,867,17,444,44
LAX,Los Angeles International Airport,49,0,0,0,0,0,0,4,3,4,1,2025-04-09,0,0200 - 0300,2025-04-17 00:00:00,10,5,17,10,A27F,Atlantic Aviation GAF,53,3,36,10
LAX,Los Angeles International Airport,5,0,0,0,0,0,0,0,1,1,1,2025-04-09,0,0900 - 1000,2025-04-17 00:00:00,1,0,0,0,A27F,Atlantic Aviation GAF,6,0,6,1
LAX,Los Angeles International Airport,271,0,34,0,0,0,0,8,7,5,2,2025-04-09,52,1000 - 1100,2025-04-17 00:00:00,18,8,83,18,A278,Satellite 7,310,7,227,18
LAX,Los Angeles International Airport,450,0,108,22,0,0,0,12,7,14,3,2025-04-09,84,1200 - 1300,2025-04-17 00:00:00,35,18,122,35,A278,Satellite 7,594,10,472,34
LAX,Los Angeles International Airport,248,0,53,0,0,0,0,9,7,1,2,2025-04-09,46,1400 - 1500,2025-04-17 00:00:00,24,13,59,24,A278,Satellite 7,302,8,243,24
LAX,Los Angeles International Airport,321,0,14,0,0,0,0,8,6,11,3,2025-04-09,70,1500 - 1600,2025-04-17 00:00:00,18,8,65,18,A278,Satellite 7,346,8,281,18
LAX,Los Angeles International Airport,175,0,92,7,0,0,0,12,7,10,2,2025-04-09,51,1600 - 1700,2025-04-17 00:00:00,33,15,144,33,A278,Satellite 7,284,10,140,32
LAX,Los Angeles International Airport,365,0,72,0,0,0,0,10,8,10,4,2025-04-09,60,1700 - 1800,2025-04-17 00:00:00,22,11,96,20,A278,Satellite 7,447,10,351,22
LAX,Los Angeles International Airport,114,0,9,0,0,0,0,9,6,6,1,2025-04-09,9,1800 - 1900,2025-04-17 00:00:00,16,10,22,16,A278,Satellite 7,129,9,107,16
LAX,Los Angeles International Airport,192,0,300,95,16,0,0,21,26,16,3,2025-04-09,50,0500 - 0600,2025-04-17 00:00:00,53,21,347,53,A273,Tom Bradley International Terminal,619,20,272,53
LAX,Los Angeles International Airport,530,0,528,584,272,39,0,27,29,66,10,2025-04-09,277,0600 - 0700,2025-04-17 00:00:00,80,33,1062,80,A273,Tom Bradley International Terminal,2019,22,957,80
LAX,Los Angeles International Airport,129,0,253,81,0,0,0,21,27,11,2,2025-04-09,43,0700 - 0800,2025-04-17 00:00:00,40,25,266,40,A273,Tom Bradley International Terminal,474,16,208,37
LAX,Los Angeles International Airport,185,0,493,79,41,8,0,23,32,25,4,2025-04-09,48,0800 - 0900,2025-04-17 00:00:00,76,24,466,76,A273,Tom Bradley International Terminal,831,21,365,71
LAX,Los Angeles International Airport,213,0,303,226,62,0,0,25,36,26,3,2025-04-09,51,0900 - 1000,2025-04-17 00:00:00,53,30,518,53,A273,Tom Bradley International Terminal,830,16,312,50
LAX,Los Angeles International Airport,343,0,440,435,28,0,0,24,38,40,5,2025-04-09,120,1000 - 1100,2025-04-17 00:00:00,50,28,792,50,A273,Tom Bradley International Terminal,1286,18,494,46
LAX,Los Angeles International Airport,383,0,592,255,10,2,0,21,34,39,7,2025-04-09,163,1100 - 1200,2025-04-17 00:00:00,66,22,589,66,A273,Tom Bradley International Terminal,1281,20,692,61
LAX,Los Angeles International Airport,831,0,875,530,278,20,0,24,39,86,12,2025-04-09,365,1200 - 1300,2025-04-17 00:00:00,68,31,1380,68,A273,Tom Bradley International Terminal,2620,17,1240,58
LAX,Los Angeles International Airport,434,0,402,447,541,273,5,37,46,68,10,2025-04-09,184,1300 - 1400,2025-04-17 00:00:00,94,49,1216,94,A273,Tom Bradley International Terminal,2170,22,954,94
LAX,Los Angeles International Airport,265,0,591,454,414,527,133,45,50,73,9,2025-04-09,196,1400 - 1500,2025-04-17 00:00:00,105,56,1575,105,A273,Tom Bradley International Terminal,2457,25,882,96
LAX,Los Angeles International Airport,439,0,393,197,94,405,169,42,46,68,6,2025-04-09,229,1500 - 1600,2025-04-17 00:00:00,114,63,919,114,A273,Tom Bradley International Terminal,1765,20,846,104
LAX,Los Angeles International Airport,338,0,556,276,92,481,47,39,36,51,8,2025-04-09,183,1600 - 1700,2025-04-17 00:00:00,98,56,959,98,A273,Tom Bradley International Terminal,1841,22,882,90
LAX,Los Angeles International Airport,244,0,343,144,184,205,0,35,36,30,4,2025-04-09,130,1700 - 1800,2025-04-17 00:00:00,84,49,603,84,A273,Tom Bradley International Terminal,1150,20,547,80
LAX,Los Angeles International Airport,577,0,454,320,134,11,0,23,31,44,8,2025-04-09,240,1800 - 1900,2025-04-17 00:00:00,69,33,736,69,A273,Tom Bradley International Terminal,1540,13,804,69
LAX,Los Angeles International Airport,335,0,567,218,6,0,0,21,31,36,5,2025-04-09,153,1900 - 2000,2025-04-17 00:00:00,48,24,460,48,A273,Tom Bradley International Terminal,1162,19,702,44
LAX,Los Angeles International Airport,332,0,126,4,0,0,0,12,28,14,3,2025-04-09,43,2000 - 2100,2025-04-17 00:00:00,31,16,177,31,A273,Tom Bradley International Terminal,476,9,299,30
LAX,Los Angeles International Airport,622,0,689,209,68,0,0,20,32,47,9,2025-04-09,177,2100 - 2200,2025-04-17 00:00:00,58,26,688,58,A273,Tom Bradley International Terminal,1635,15,947,51
LAX,Los Angeles International Airport,462,0,424,122,75,24,0,21,19,36,7,2025-04-09,66,2200 - 2300,2025-04-17 00:00:00,65,28,550,65,A273,Tom Bradley International Terminal,1143,15,593,61
LAX,Los Angeles International Airport,117,0,26,157,101,0,0,32,24,14,3,2025-04-09,13,2300 - 0000,2025-04-17 00:00:00,51,41,249,51,A273,Tom Bradley International Terminal,415,18,166,50
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,2,1,2,1,2025-04-10,0,1200 - 1300,2025-04-18 00:00:00,8,0,0,0,A27F,Atlantic Aviation GAF,8,2,8,8
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,1,1,2,1,2025-04-10,0,1700 - 1800,2025-04-18 00:00:00,3,0,0,0,A27F,Atlantic Aviation GAF,8,1,8,3
LAX,Los Angeles International Airport,159,0,159,85,0,0,0,19,7,8,2,2025-04-10,53,1000 - 1100,2025-04-18 00:00:00,37,27,143,37,A278,Satellite 7,411,15,268,35
LAX,Los Angeles International Airport,66,0,67,0,0,0,0,14,6,2,1,2025-04-10,6,1100 - 1200,2025-04-18 00:00:00,26,17,21,23,A278,Satellite 7,135,14,114,26
LAX,Los Angeles International Airport,217,0,206,47,0,0,0,17,7,9,2,2025-04-10,87,1200 - 1300,2025-04-18 00:00:00,39,22,107,38,A278,Satellite 7,479,16,372,39
LAX,Los Angeles International Airport,105,0,55,0,0,0,0,13,6,3,1,2025-04-10,11,1300 - 1400,2025-04-18 00:00:00,29,18,36,29,A278,Satellite 7,163,11,127,28
LAX,Los Angeles International Airport,92,0,30,0,0,0,0,11,7,4,1,2025-04-10,11,1400 - 1500,2025-04-18 00:00:00,21,13,25,19,A278,Satellite 7,126,11,101,21
LAX,Los Angeles International Airport,211,0,13,0,0,0,0,8,6,4,2,2025-04-10,38,1500 - 1600,2025-04-18 00:00:00,17,8,11,17,A278,Satellite 7,228,8,217,17
LAX,Los Angeles International Airport,222,0,74,39,97,37,0,26,8,16,3,2025-04-10,90,1600 - 1700,2025-04-18 00:00:00,77,37,184,77,A278,Satellite 7,485,19,301,68
LAX,Los Angeles International Airport,89,0,27,19,14,377,28,59,7,10,4,2025-04-10,68,1700 - 1800,2025-04-18 00:00:00,95,66,103,95,A278,Satellite 7,564,58,461,95
LAX,Los Angeles International Airport,36,0,18,9,137,29,0,45,8,6,2,2025-04-10,29,1800 - 1900,2025-04-18 00:00:00,63,50,66,63,A278,Satellite 7,235,43,169,63
LAX,Los Angeles International Airport,508,0,533,295,108,60,0,24,24,45,6,2025-04-10,228,0500 - 0600,2025-04-18 00:00:00,77,31,680,77,A273,Tom Bradley International Terminal,1549,19,869,60
LAX,Los Angeles International Airport,26,0,157,176,201,148,0,44,23,23,4,2025-04-10,28,0600 - 0700,2025-04-18 00:00:00,81,54,475,81,A273,Tom Bradley International Terminal,731,27,256,72
LAX,Los Angeles International Airport,180,0,197,522,396,40,0,36,24,41,7,2025-04-10,119,0700 - 0800,2025-04-18 00:00:00,73,44,800,73,A273,Tom Bradley International Terminal,1376,27,576,62
LAX,Los Angeles International Airport,97,0,234,196,17,0,0,27,23,18,2,2025-04-10,31,0800 - 0900,2025-04-18 00:00:00,48,29,326,48,A273,Tom Bradley International Terminal,562,23,236,45
LAX,Los Angeles International Airport,172,0,281,210,251,76,0,34,30,27,3,2025-04-10,84,0900 - 1000,2025-04-18 00:00:00,71,41,680,71,A273,Tom Bradley International Terminal,1017,21,337,60
